product_id,image_path,colour,design,title,price,fabric,brand,seg_path,design_source
3PRDF25V338S_999,images/3PRDF25V338S_999.JPG,red,embroidered,Embroidered Cotton Jacquard Shirt,4194,Cotton Jacquard,Sapphire,images_seg/3PRDF25V338S_999.png,title
2PBD25V411ST_999,images/2PBD25V411ST_999.JPG,pink,solid,Solid Cambric Shirt,1295,Cambric,Sapphire,images_seg/2PBD25V411ST_999.png,title
03PRDS25V41S_999,images/03PRDS25V41S_999.JPG,peach,embroidered,Embroidered Lawn Shirt,2745,Textured Lawn,Sapphire,images_seg/03PRDS25V41S_999.png,title
3PRDS25V414S_999,images/3PRDS25V414S_999.JPG,blue,jacquard,Printed Dobby Shirt,2094,Dobby,Sapphire,images_seg/3PRDS25V414S_999.png,title
03PRDS25V49S_999,images/03PRDS25V49S_999.JPG,black,jacquard,Printed Dobby Shirt,1895,Dobby,Sapphire,images_seg/03PRDS25V49S_999.png,title
3PRDS25V416S_999,images/3PRDS25V416S_999.JPG,green,jacquard,Printed Dobby Shirt,2245,Dobby,Sapphire,images_seg/3PRDS25V416S_999.png,title
2PBD25V412ST_999,images/2PBD25V412ST_999.JPG,blue,solid,Solid Cambric Shirt,1554,Cambric,Sapphire,images_seg/2PBD25V412ST_999.png,title
2PRDY25V43ST_999,images/2PRDY25V43ST_999.JPG,yellow,solid,Solid Cambric Shirt,1995,Cambric,Sapphire,images_seg/2PRDY25V43ST_999.png,title
3PRDY25V210S_999,images/3PRDY25V210S_999.JPG,black,printed,Printed Lawn Shirt,2394,Lawn,Sapphire,images_seg/3PRDY25V210S_999.png,title
3PRDYS25V49S_999,images/3PRDYS25V49S_999.JPG,white,printed,Printed Cambric Shirt,1995,Cambric,Sapphire,images_seg/3PRDYS25V49S_999.png,title
2PRDY25V45ST_999,images/2PRDY25V45ST_999.JPG,pink,solid,Solid Lawn Shirt,1745,Lawn,Sapphire,images_seg/2PRDY25V45ST_999.png,title
3PBDES25V22S_999,images/3PBDES25V22S_999.JPG,green,embroidered,Embroidered Lawn Shirt,1995,Lawn,Sapphire,images_seg/3PBDES25V22S_999.png,title
2STD25V321ST_999,images/2STD25V321ST_999.JPG,black,embroidered,Embroidered Cotton Jacquard Shirt,2495,Cotton Jacquard,Sapphire,images_seg/2STD25V321ST_999.png,title
3PRDS25V413S_999,images/3PRDS25V413S_999.JPG,grey,jacquard,Printed Dobby Shirt,2694,Dobby,Sapphire,images_seg/3PRDS25V413S_999.png,title
2STD25V316ST_999,images/2STD25V316ST_999.JPG,pink,embroidered,Embroidered Cotton Jacquard Shirt,4494,Cotton Jacquard,Sapphire,images_seg/2STD25V316ST_999.png,title
3PRDY25V411S_999,images/3PRDY25V411S_999.JPG,brown,jacquard,Printed Dobby Shirt,1794,Dobby,Sapphire,images_seg/3PRDY25V411S_999.png,title
2PBST25V47ST_999,images/2PBST25V47ST_999.JPG,white,embroidered,Embroidered Lawn Shirt,2245,Lawn,Sapphire,images_seg/2PBST25V47ST_999.png,title
2PBDD25V48ST_999,images/2PBDD25V48ST_999.JPG,black,printed,Printed Arabic Lawn Shirt,1645,Arabic Lawn,Sapphire,images_seg/2PBDD25V48ST_999.png,title
2STD25V314ST_999,images/2STD25V314ST_999.JPG,green,embroidered,Embroidered Dobby Shirt,5094,Dobby,Sapphire,images_seg/2STD25V314ST_999.png,title
2PBSTE25V22S_999,images/2PBSTE25V22S_999.JPG,yellow,embroidered,Embroidered Cotton Viscose Shirt,2394,Cotton Viscose,Sapphire,images_seg/2PBSTE25V22S_999.png,title
2STD25V311ST_999,images/2STD25V311ST_999.JPG,peach,embroidered,Embroidered Dobby Shirt,3894,Dobby,Sapphire,images_seg/2STD25V311ST_999.png,title
3PRDY25V416S_999,images/3PRDY25V416S_999.JPG,beige,printed,Printed Cambric Shirt,1995,Cambric,Sapphire,images_seg/3PRDY25V416S_999.png,title
2STSDW25V161_999,images/2STSDW25V161_999.JPG,green,jacquard,Solid Dobby Shirt,3493,Dobby,Sapphire,images_seg/2STSDW25V161_999.png,title
SDEPRW25V146_999,images/SDEPRW25V146_999.JPG,green,embroidered,Embroidered Arabic Lawn Shirt,3594,Arabic Lawn,Sapphire,images_seg/SDEPRW25V146_999.png,title
3PRDF25V451S_999,images/3PRDF25V451S_999.JPG,green,embroidered,Embroidered Dobby Shirt,3294,Dobby,Sapphire,images_seg/3PRDF25V451S_999.png,title
3PDFW25V1134_999,images/3PDFW25V1134_999.JPG,green,printed,Printed Lawn Shirt,1495,Lawn,Sapphire,images_seg/3PDFW25V1134_999.png,title
03PPRW25V139_999,images/03PPRW25V139_999.JPG,green,printed,Printed Arabic Lawn Shirt,1974,Arabic Lawn,Sapphire,images_seg/03PPRW25V139_999.png,title
3PRSGE25V66S_999,images/3PRSGE25V66S_999.JPG,green,embroidered,Embroidered Lawn Shirt,4794,Lawn,Sapphire,images_seg/3PRSGE25V66S_999.png,title
3PDFW25V318T_999,images/3PDFW25V318T_999.JPG,blue,solid,Solid Viscose Culottes,1254,Textured Viscose,Sapphire,images_seg/3PDFW25V318T_999.png,title
3PRTS25V239T_999,images/3PRTS25V239T_999.JPG,brown,solid,Solid Cambric Straight Pants,995,Cambric,Sapphire,images_seg/3PRTS25V239T_999.png,title
2STDF25V317T_999,images/2STDF25V317T_999.JPG,orange,solid,Solid Cambric Flared Pants,1245,Cambric,Sapphire,images_seg/2STDF25V317T_999.png,title
3PRDYE25V62T_999,images/3PRDYE25V62T_999.JPG,green,printed,Printed Cambric Culottes,1145,Cambric,Sapphire,images_seg/3PRDYE25V62T_999.png,title
3PRDFW25V41T_999,images/3PRDFW25V41T_999.JPG,green,solid,Solid cambric Flared Pants,1953,Cambric,Sapphire,images_seg/3PRDFW25V41T_999.png,title
2PRDY25V238T_999,images/2PRDY25V238T_999.JPG,blue,solid,Solid Cambric Straight Pants,1245,Cambric,Sapphire,images_seg/2PRDY25V238T_999.png,title
3PRTS25V220T_999,images/3PRTS25V220T_999.JPG,purple,solid,Solid Cambric Flared Pants,1145,Cambric,Sapphire,images_seg/3PRTS25V220T_999.png,title
3PRTS25V235T_999,images/3PRTS25V235T_999.JPG,green,solid,Solid Cambric Flared Pants,1145,Cambric,Sapphire,images_seg/3PRTS25V235T_999.png,title
CDFW25V1134T_999,images/CDFW25V1134T_999.JPG,green,printed,Printed Cambric Culottes,1145,Cambric,Sapphire,images_seg/CDFW25V1134T_999.png,title
2SPRW25V218T_999,images/2SPRW25V218T_999.JPG,yellow,solid,Solid Cambric Shalwar,1953,Cambric,Sapphire,images_seg/2SPRW25V218T_999.png,title
3PRDFW25V46T_999,images/3PRDFW25V46T_999.JPG,pink,solid,Solid cambric Flared Pants,1743,Cambric,Sapphire,images_seg/3PRDFW25V46T_999.png,title
2SPRW25V267T_999,images/2SPRW25V267T_999.JPG,brown,solid,Solid Cambric Straight Pants,1463,Cambric,Sapphire,images_seg/2SPRW25V267T_999.png,title
3PRDF25V485T_999,images/3PRDF25V485T_999.JPG,blue,solid,Solid Cambric Straight Pants,1374,Cambric,Sapphire,images_seg/3PRDF25V485T_999.png,title
2PRDYS25V45T_999,images/2PRDYS25V45T_999.JPG,pink,solid,Solid Cambric Straight Pants,1145,Cambric,Sapphire,images_seg/2PRDYS25V45T_999.png,title
3PDFW25V191T_999,images/3PDFW25V191T_999.JPG,green,solid,Solid Cambric Straight Pants,1194,Cambric,Sapphire,images_seg/3PDFW25V191T_999.png,title
3PDFW25V324T_999,images/3PDFW25V324T_999.JPG,brown,solid,Solid Viscose Flared Pants,1463,Textured Viscose,Sapphire,images_seg/3PDFW25V324T_999.png,title
3PBP4UW2532T_999,images/3PBP4UW2532T_999.JPG,purple,printed,Printed Cambric Straight Pants,1145,Cambric,Sapphire,images_seg/3PBP4UW2532T_999.png,title
3PRDF25V488T_999,images/3PRDF25V488T_999.JPG,green,solid,Solid Cambric Straight Pants,1194,Cambric,Sapphire,images_seg/3PRDF25V488T_999.png,title
2STDW24V461T_999,images/2STDW24V461T_999.jpg,green,solid,Solid Cambric Straight Pants,567,Cambric,Sapphire,images_seg/2STDW24V461T_999.png,title
3PREY25V115T_999,images/3PREY25V115T_999.JPG,purple,solid,Solid Cambric Straight Pants,657,Cambric,Sapphire,images_seg/3PREY25V115T_999.png,title
3PBP4UW2531T_999,images/3PBP4UW2531T_999.JPG,maroon,solid,Solid Cambric Straight Pants,1194,Cambric,Sapphire,images_seg/3PBP4UW2531T_999.png,title
002PCHWW258T_999,images/002PCHWW258T_999.JPG,pink,jacquard,Solid Dobby Straight Pants,1245,Dobby,Sapphire,images_seg/002PCHWW258T_999.png,title
DEPRW25V218T_999,images/DEPRW25V218T_999.JPG,green,solid,Solid Cambric Culottes,1463,Cambric,Sapphire,images_seg/DEPRW25V218T_999.png,title
2PRDY25V239T_999,images/2PRDY25V239T_999.JPG,yellow,solid,Solid Cambric Culottes,1314,Cambric,Sapphire,images_seg/2PRDY25V239T_999.png,title
2PRST25V311T_999,images/2PRST25V311T_999.JPG,green,solid,Solid Cambric Flared Pants,1245,Cambric,Sapphire,images_seg/2PRST25V311T_999.png,title
2GDDYS25V15T_999,images/2GDDYS25V15T_999.JPG,purple,solid,Solid Crosshatch Culottes,1245,Cross Hatch,Sapphire,images_seg/2GDDYS25V15T_999.png,title
2STDF25V319T_999,images/2STDF25V319T_999.JPG,yellow,solid,Solid Cambric Culottes,1145,Cambric,Sapphire,images_seg/2STDF25V319T_999.png,title
3PRDYE25V19T_999,images/3PRDYE25V19T_999.JPG,grey,solid,Solid Cambric Straight Pants,657,Cambric,Sapphire,images_seg/3PRDYE25V19T_999.png,title
3PRDYE25V27T_999,images/3PRDYE25V27T_999.JPG,beige,solid,Solid Cambric Culottes,1245,Cambric,Sapphire,images_seg/3PRDYE25V27T_999.png,title
PRSTW25V116T_999,images/PRSTW25V116T_999.JPG,brown,solid,Solid Cambric Straight Pants,995,Cambric,Sapphire,images_seg/PRSTW25V116T_999.png,title
CDFW25V1119T_999,images/CDFW25V1119T_999.JPG,beige,printed,Printed Crosshatch Straight Pants,1145,Cross Hatch,Sapphire,images_seg/CDFW25V1119T_999.png,title
3PPRW25V327T_999,images/3PPRW25V327T_999.JPG,brown,solid,Cotton Viscose Straight Pants,1463,Cotton Viscose,Sapphire,images_seg/3PPRW25V327T_999.png,clip
3PPRW25V354T_999,images/3PPRW25V354T_999.JPG,blue,solid,Cotton Viscose Flared Pants,1813,Cotton Viscose,Sapphire,images_seg/3PPRW25V354T_999.png,clip
3PBDDS25V48T_999,images/3PBDDS25V48T_999.JPG,blue,printed,Block Printed Flared Pants,1245,Cambric,Sapphire,images_seg/3PBDDS25V48T_999.png,title
3PRDY25V123T_999,images/3PRDY25V123T_999.JPG,green,solid,Solid Cambric Straight Pants,1095,Cambric,Sapphire,images_seg/3PRDY25V123T_999.png,title
TESDW25V214T_999,images/TESDW25V214T_999.JPG,beige,solid,Solid Crosshatch Culottes,1554,Cross Hatch,Sapphire,images_seg/TESDW25V214T_999.png,title
CDFW25V1150T_999,images/CDFW25V1150T_999.JPG,yellow,solid,Solid Cotton Viscose Culottes,1393,Cotton Viscose,Sapphire,images_seg/CDFW25V1150T_999.png,title
3PREY25V116T_999,images/3PREY25V116T_999.JPG,green,solid,Solid Cambric Straight Pants,1095,Cambric,Sapphire,images_seg/3PREY25V116T_999.png,title
3PRDYE25V64T_999,images/3PRDYE25V64T_999.JPG,green,printed,Printed Cambric Flared Pants,1245,Cambric,Sapphire,images_seg/3PRDYE25V64T_999.png,title
3PDFW25V182T_999,images/3PDFW25V182T_999.JPG,blue,solid,Solid Cambric Straight Pants,1194,Cambric,Sapphire,images_seg/3PDFW25V182T_999.png,title
3PRDY25V119T_999,images/3PRDY25V119T_999.JPG,black,solid,Solid Cambric Straight Pants,1095,Cambric,Sapphire,images_seg/3PRDY25V119T_999.png,title
3PRSTE25V27S_999,images/3PRSTE25V27S_999.JPG,pink,embroidered,Embroidered Dobby Shirt,4495,Dobby,Sapphire,images_seg/3PRSTE25V27S_999.png,title
3PRDY25V117T_999,images/3PRDY25V117T_999.JPG,purple,solid,Solid Cambric Straight Pants,1095,Cambric,Sapphire,images_seg/3PRDY25V117T_999.png,title
2SDEPRW2522T_999,images/2SDEPRW2522T_999.JPG,maroon,printed,Printed Cambric Flared Pants,1813,Cambric,Sapphire,images_seg/2SDEPRW2522T_999.png,title
3PBP4UW2543T_999,images/3PBP4UW2543T_999.JPG,green,solid,Solid Cambric Culottes,1194,Cambric,Sapphire,images_seg/3PBP4UW2543T_999.png,title
3PRST25V516T_999,images/3PRST25V516T_999.JPG,pink,solid,Solid Cambric Straight Pants,1245,Cambric,Sapphire,images_seg/3PRST25V516T_999.png,title
3PESDW25V242_999,images/3PESDW25V242_999.JPG,pink,embroidered,Embroidered Cotton Satin Shirt,5394,Cotton Satin,Sapphire,images_seg/3PESDW25V242_999.png,title
3PRSG25V238T_999,images/3PRSG25V238T_999.jpg,brown,printed,Printed Cambric Culottes,1245,Cambric,Sapphire,images_seg/3PRSG25V238T_999.png,title
2STDW24V463T_999,images/2STDW24V463T_999.jpg,pink,solid,Solid Cambric Straight Pants,567,Cambric,Sapphire,images_seg/2STDW24V463T_999.png,title
CDFW25V1121T_999,images/CDFW25V1121T_999.JPG,purple,solid,Solid Cambric Flared Pants,1194,Cambric,Sapphire,images_seg/CDFW25V1121T_999.png,title
2PBP4UW2520T_999,images/2PBP4UW2520T_999.JPG,blue,solid,Solid Cambric Straight Pants,1374,Cambric,Sapphire,images_seg/2PBP4UW2520T_999.png,title
3PDFW25V181T_999,images/3PDFW25V181T_999.JPG,green,solid,Solid Cambric Straight Pants,1194,Cambric,Sapphire,images_seg/3PDFW25V181T_999.png,title
00CPDYS25V29_999,images/00CPDYS25V29_999.JPG,beige,embroidered,Embroidered Cambric Culottes,1257,Cambric,Sapphire,images_seg/00CPDYS25V29_999.png,title
2SESDW25V13T_999,images/2SESDW25V13T_999.JPG,blue,solid,Solid Cambric Straight Pants,1194,Cambric,Sapphire,images_seg/2SESDW25V13T_999.png,title
3PRTS25V223T_999,images/3PRTS25V223T_999.JPG,black,embroidered,Embroidered Cambric Flared Pants,1745,Cambric,Sapphire,images_seg/3PRTS25V223T_999.png,title
3PSDW25V244T_999,images/3PSDW25V244T_999.JPG,green,embroidered,Embroidered Cambric Culottes,1794,Cambric,Sapphire,images_seg/3PSDW25V244T_999.png,title
2SPRW25V166T_999,images/2SPRW25V166T_999.JPG,maroon,printed,Printed Cambric Flared Pants,1245,Cambric,Sapphire,images_seg/2SPRW25V166T_999.png,title
3PRDF25V539T_999,images/3PRDF25V539T_999.JPG,green,solid,Solid Cambric Culottes,1374,Cambric,Sapphire,images_seg/3PRDF25V539T_999.png,title
2PRDY25V422T_999,images/2PRDY25V422T_999.JPG,yellow,solid,Solid Cambric Flared Pants,1374,Cambric,Sapphire,images_seg/2PRDY25V422T_999.png,title
3PBP4UW2530T_999,images/3PBP4UW2530T_999.JPG,black,printed,Printed Cambric Shalwar,1494,Cambric,Sapphire,images_seg/3PBP4UW2530T_999.png,title
3PRDS25V424T_999,images/3PRDS25V424T_999.JPG,blue,solid,Solid Cambric Flared Pants,1494,Cambric,Sapphire,images_seg/3PRDS25V424T_999.png,title
3PRDS25V426T_999,images/3PRDS25V426T_999.JPG,green,solid,Solid Cambric Culottes,1395,Cambric,Sapphire,images_seg/3PRDS25V426T_999.png,title
3PDFW25V243T_999,images/3PDFW25V243T_999.JPG,blue,solid,Solid Lawn Culottes,1813,Textured Lawn,Sapphire,images_seg/3PDFW25V243T_999.png,title
3PRDF25V572T_999,images/3PRDF25V572T_999.JPG,green,solid,Solid Cambric Straight Pants,995,Cambric,Sapphire,images_seg/3PRDF25V572T_999.png,title
2PESW24V518T_999,images/2PESW24V518T_999.jpg,purple,solid,Solid Cambric Straight Pants,687,Cambric,Sapphire,images_seg/2PESW24V518T_999.png,title
2PESGS25V38T_999,images/2PESGS25V38T_999.JPG,green,embroidered,Embroidered Cambric Culottes,1395,Cambric,Sapphire,images_seg/2PESGS25V38T_999.png,title
3PBP4UW2535T_999,images/3PBP4UW2535T_999.JPG,green,printed,Printed Cambric Shalwar,1674,Cambric,Sapphire,images_seg/3PBP4UW2535T_999.png,title
03PPRW25V18T_999,images/03PPRW25V18T_999.JPG,green,solid,Solid Cambric Flared Pants,1395,Cambric,Sapphire,images_seg/03PPRW25V18T_999.png,title
CDFW25V1120T_999,images/CDFW25V1120T_999.JPG,yellow,solid,Solid Crosshatch Straight Pants,1145,Cross Hatch,Sapphire,images_seg/CDFW25V1120T_999.png,title
3PDFW25V188T_999,images/3PDFW25V188T_999.JPG,peach,solid,Solid Cambric Straight Pants,1194,Cambric,Sapphire,images_seg/3PDFW25V188T_999.png,title
2SESDW25V36T_999,images/2SESDW25V36T_999.JPG,brown,embroidered,Embroidered Cotton Straight Pants,1974,Fancy Cotton,Sapphire,images_seg/2SESDW25V36T_999.png,title
3PRSTE25V63T_999,images/3PRSTE25V63T_999.JPG,blue,solid,Solid Cambric Shalwar,1495,Cambric,Sapphire,images_seg/3PRSTE25V63T_999.png,title
2STDF25V514T_999,images/2STDF25V514T_999.JPG,green,printed,Printed Cambric Flared Pants,1494,Cambric,Sapphire,images_seg/2STDF25V514T_999.png,title
CDFW25V1153T_999,images/CDFW25V1153T_999.JPG,yellow,printed,Printed Crosshatch Straight Pants,1374,Cross Hatch,Sapphire,images_seg/CDFW25V1153T_999.png,title
3PBP4UW2528T_999,images/3PBP4UW2528T_999.JPG,blue,printed,Printed Cambric Straight Pants,1145,Cambric,Sapphire,images_seg/3PBP4UW2528T_999.png,title
2SSDW25V319T_999,images/2SSDW25V319T_999.JPG,rust,solid,Cotton Linen Straight Pants,2093,Cotton Linen,Sapphire,images_seg/2SSDW25V319T_999.png,clip
3PBDES25V22T_999,images/3PBDES25V22T_999.JPG,yellow,embroidered,Embroidered Cambric Straight Pants,1245,Cambric,Sapphire,images_seg/3PBDES25V22T_999.png,title
3PPRW25V229T_999,images/3PPRW25V229T_999.JPG,black,printed,Cotton Satin Straight Pants,1603,Cotton Satin,Sapphire,images_seg/3PPRW25V229T_999.png,clip
CDFW25V1113T_999,images/CDFW25V1113T_999.JPG,green,solid,Solid Crosshatch Culottes,1374,Cross Hatch,Sapphire,images_seg/CDFW25V1113T_999.png,title
3PRSG25V239S_999,images/3PRSG25V239S_999.JPG,purple,embroidered,Embroidered Zari Lawn Shirt,3745,Zari Lawn,Sapphire,images_seg/3PRSG25V239S_999.png,title
3PCDFW25V182_999,images/3PCDFW25V182_999.JPG,blue,jacquard,Printed Dobby Shirt,1974,Dobby,Sapphire,images_seg/3PCDFW25V182_999.png,title
3PRSGS25V53T_999,images/3PRSGS25V53T_999.JPG,maroon,solid,Solid Cambric Flared Pants,1395,Cambric,Sapphire,images_seg/3PRSGS25V53T_999.png,title
3PRST25V410T_999,images/3PRST25V410T_999.JPG,black,embroidered,Embroidered Cambric Culottes,1495,Cambric,Sapphire,images_seg/3PRST25V410T_999.png,title
3PRDF25V481T_999,images/3PRDF25V481T_999.JPG,brown,solid,Solid Cambric Straight Pants,1145,Cambric,Sapphire,images_seg/3PRDF25V481T_999.png,title
3PDFW25V194T_999,images/3PDFW25V194T_999.JPG,yellow,solid,Solid Cambric Straight Pants,1393,Cambric,Sapphire,images_seg/3PDFW25V194T_999.png,title
3PRSGS25V37T_999,images/3PRSGS25V37T_999.JPG,yellow,embroidered,Embroidered Cambric Culottes,1995,Cambric,Sapphire,images_seg/3PRSGS25V37T_999.png,title
3PRSG25V234T_999,images/3PRSG25V234T_999.jpg,purple,solid,Solid Cambric Culottes,1995,Cambric,Sapphire,images_seg/3PRSG25V234T_999.png,title
3PBP4UW2533T_999,images/3PBP4UW2533T_999.JPG,purple,solid,Solid Cambric Straight Pants,1194,Cambric,Sapphire,images_seg/3PBP4UW2533T_999.png,title
3PRSG25V521T_999,images/3PRSG25V521T_999.JPG,blue,solid,Solid Cambric Straight Pants,1374,Cambric,Sapphire,images_seg/3PRSG25V521T_999.png,title
3PDFW25V193T_999,images/3PDFW25V193T_999.JPG,purple,solid,Solid Cambric Culottes,1393,Cambric,Sapphire,images_seg/3PDFW25V193T_999.png,title
2PESTW24V519_999,images/2PESTW24V519_999.jpg,white,embroidered,Embroidered Karandi Shirt,2397,Karandi,Sapphire,images_seg/2PESTW24V519_999.png,title
2PFST25V411T_999,images/2PFST25V411T_999.JPG,blue,embroidered,Embroidered Dobby Flared Pants,1794,Dobby,Sapphire,images_seg/2PFST25V411T_999.png,title
3PRDS25V418T_999,images/3PRDS25V418T_999.JPG,pink,solid,Solid Cambric Culottes,1494,Cambric,Sapphire,images_seg/3PRDS25V418T_999.png,title
2SPRW25V121T_999,images/2SPRW25V121T_999.JPG,beige,printed,Printed Cambric Shalwar,1245,Cambric,Sapphire,images_seg/2SPRW25V121T_999.png,title
3PRDF25V220T_999,images/3PRDF25V220T_999.JPG,yellow,solid,Solid Cambric Straight Pants,687,Cambric,Sapphire,images_seg/3PRDF25V220T_999.png,title
2STDYW24V54T_999,images/2STDYW24V54T_999.jpg,green,solid,Solid Cambric Flared Pants,1295,Cambric,Sapphire,images_seg/2STDYW24V54T_999.png,title
2PRDYS25V43T_999,images/2PRDYS25V43T_999.JPG,yellow,solid,Solid Cambric Straight Pants,747,Cambric,Sapphire,images_seg/2PRDYS25V43T_999.png,title
3PRSG25V238S_999,images/3PRSG25V238S_999.JPG,brown,embroidered,Embroidered Zari Lawn Shirt,3495,Zari Lawn,Sapphire,images_seg/3PRSG25V238S_999.png,title
3PRDYS25V63T_999,images/3PRDYS25V63T_999.JPG,black,printed,Printed Cambric Flared Pants,1494,Cambric,Sapphire,images_seg/3PRDYS25V63T_999.png,title
03PBDS25V47T_999,images/03PBDS25V47T_999.JPG,blue,printed,Printed Cambric Straight Pants,995,Cambric,Sapphire,images_seg/03PBDS25V47T_999.png,title
3PEMBW25V22T_999,images/3PEMBW25V22T_999.JPG,maroon,solid,Solid Cambric Culottes,1603,Cambric,Sapphire,images_seg/3PEMBW25V22T_999.png,title
3PRSG25V239T_999,images/3PRSG25V239T_999.jpg,purple,printed,Printed Cambric Flared Pants,837,Cambric,Sapphire,images_seg/3PRSG25V239T_999.png,title
2PFST25V410T_999,images/2PFST25V410T_999.JPG,pink,jacquard,Solid Dobby Flared Pants,1494,Dobby,Sapphire,images_seg/2PFST25V410T_999.png,title
2PRDYS25V37T_999,images/2PRDYS25V37T_999.JPG,pink,solid,Solid Cambric Straight Pants,995,Cambric,Sapphire,images_seg/2PRDYS25V37T_999.png,title
3PDFW25V139T_999,images/3PDFW25V139T_999.JPG,yellow,solid,Solid Cambric Straight Pants,995,Cambric,Sapphire,images_seg/3PDFW25V139T_999.png,title
CDFW25V1149T_999,images/CDFW25V1149T_999.JPG,beige,printed,Cotton Viscose Straight Pants,1374,Cotton Viscose,Sapphire,images_seg/CDFW25V1149T_999.png,clip
SDEPRW25V15T_999,images/SDEPRW25V15T_999.JPG,green,embroidered,Embroidered Cambric Flared Pants,1245,Cambric,Sapphire,images_seg/SDEPRW25V15T_999.png,title
3PRDY25V413T_999,images/3PRDY25V413T_999.JPG,black,printed,Printed Cambric Flared Pants,1494,Cambric,Sapphire,images_seg/3PRDY25V413T_999.png,title
3PSDW25V248T_999,images/3PSDW25V248T_999.JPG,yellow,embroidered,Embroidered Cambric Culottes,1794,Cambric,Sapphire,images_seg/3PSDW25V248T_999.png,title
3PBP4UW2545T_999,images/3PBP4UW2545T_999.JPG,green,solid,Solid Cambric Culottes,1194,Cambric,Sapphire,images_seg/3PBP4UW2545T_999.png,title
3PRST25V313T_999,images/3PRST25V313T_999.JPG,blue,embroidered,Embroidered Cotton Flared Pants,2245,Textured Cotton,Sapphire,images_seg/3PRST25V313T_999.png,title
3PRSGS25V38T_999,images/3PRSGS25V38T_999.JPG,green,embroidered,Embroidered Cambric Flared Pants,1745,Cambric,Sapphire,images_seg/3PRSGS25V38T_999.png,title
2PESTW24V23T_999,images/2PESTW24V23T_999.jpg,red,jacquard,Cotton Linen Cigarette Pants,687,Cotton Linen,Sapphire,images_seg/2PESTW24V23T_999.png,clip
3PRDF25V217T_999,images/3PRDF25V217T_999.JPG,pink,solid,Solid Cambric Flared Pants,1245,Cambric,Sapphire,images_seg/3PRDF25V217T_999.png,title
2PRDYS25V36T_999,images/2PRDYS25V36T_999.JPG,blue,solid,Solid Cambric Flared Pants,747,Cambric,Sapphire,images_seg/2PRDYS25V36T_999.png,title
3PRDYS25V49T_999,images/3PRDYS25V49T_999.JPG,white,printed,Printed Cambric Flared Pants,1245,Cambric,Sapphire,images_seg/3PRDYS25V49T_999.png,title
3PDFW25V123T_999,images/3PDFW25V123T_999.JPG,black,printed,Printed Cambric Shalwar,1245,Cambric,Sapphire,images_seg/3PDFW25V123T_999.png,title
DEPRW25V151T_999,images/DEPRW25V151T_999.JPG,peach,solid,Solid Cambric Straight Pants,1194,Cambric,Sapphire,images_seg/DEPRW25V151T_999.png,title
3PRDS25V415T_999,images/3PRDS25V415T_999.JPG,orange,solid,Solid Cambric Flared Pants,1794,Cambric,Sapphire,images_seg/3PRDS25V415T_999.png,title
3PCDFW25V24T_999,images/3PCDFW25V24T_999.JPG,green,solid,Solid Cambric Straight Pants,1254,Cambric,Sapphire,images_seg/3PCDFW25V24T_999.png,title
